date,distance,north coast,pelagic,south coast
2014-01-01,5,10.42966601,9.594749615,9.616089614
2014-01-01,6,11.12580127,10.1382416,8.607812288
2014-01-01,7,11.98890732,11.35644478,9.519920784
2014-01-01,8,10.08853475,12.63050591,13.4509729
2014-01-01,9,11.72109569,11.85476882,11.589608
2014-01-01,10,11.61635845,11.88196605,9.503453759
2014-01-01,11,13.24453254,11.82857217,9.804665554
2014-01-01,12,12.70486179,12.05973408,12.91415704
2014-01-01,13,13.10313413,11.4638222,12.48257123
2014-01-01,14,15.44657932,11.09315432,10.88572943
2014-01-01,15,12.47625973,11.00568727,10.25609375
2014-01-01,16,12.20462952,11.45156141,10.55272805
2014-01-01,17,11.77333988,10.71132946,9.994100937
2014-01-01,18,10.72199484,10.74440301,11.12118609
2014-01-01,19,10.2938818,11.01666735,12.72821161
2014-01-01,20,10.12685771,10.54356016,11.80142865
2014-01-01,21,9.667689766,9.889725528,10.22553567
2014-01-01,22,11.01932325,9.614886957,8.153170449
2014-01-01,23,11.44333154,9.70550942,7.670998651
2014-01-01,24,10.71859891,9.950776971,9.177831883
2014-01-01,25,11.97754611,10.17652523,11.27218876
2014-01-01,26,12.70146348,9.634085113,11.06929698
2014-01-01,27,8.621855961,8.815571647,10.41315943
2014-01-01,28,9.301758305,8.961520758,10.08651434
2014-01-01,29,9.645127061,9.963902804,11.66641963
2014-01-01,30,11.86823149,11.46963305,10.61635541
2014-01-01,31,12.15853171,11.33995263,12.17101735
2014-01-01,32,9.936525873,10.74918217,12.49949318
2014-01-01,33,9.559726344,9.393363175,11.94719116
2014-01-01,34,8.299897466,9.166550717,10.41058621
2014-01-01,35,9.748737126,9.143099343,9.7857495
2014-01-01,36,9.914777712,9.472921995,9.959316963
2014-01-01,37,8.941145199,8.813486408,9.199037263
2014-01-01,38,8.407128748,8.067360485,8.359058737
2014-01-01,39,9.125935822,8.192395051,7.349219582
2014-01-01,40,9.019532614,7.962811846,8.122074499
2014-01-01,41,8.948897991,8.039494446,8.348497372
2014-01-01,42,12.35227191,7.845477479,7.465290945
2014-01-01,43,10.88226285,7.340392312,7.812247635
2014-01-01,44,9.898723166,6.800040143,8.326993685
2014-01-01,45,9.145024501,7.364016267,8.2486957
2014-01-01,46,10.35325142,8.025995636,7.901733373
2014-01-01,47,10.59653888,8.816533036,8.832750996
2014-01-01,48,9.687690805,9.123934678,9.120616085
2014-01-01,49,10.01772312,9.008748039,8.862404663
2014-01-01,50,8.284781714,8.494509253,8.386923665
2014-01-01,51,9.413080098,8.512445384,9.586340975
2014-01-01,52,9.685174243,7.754173831,9.076524827
2014-01-01,53,7.881625999,8.875708133,8.657861652
2014-01-01,54,9.106757742,7.699525549,8.656282067
2014-01-01,55,9.897692621,7.330501515,8.548484978
2014-01-01,56,8.971962375,6.567795302,8.363688445
2014-01-01,57,9.268008975,5.875054114,8.041893309
2014-01-01,58,8.414431501,6.445402046,8.168153448
2014-01-01,59,8.256391925,6.228177449,7.546766761
2014-01-01,60,8.314921989,6.227925199,6.895881599
2014-01-01,61,7.115073475,5.746859767,7.283251496
2014-01-01,62,7.887244578,5.96895485,7.687692378
2014-01-01,63,9.172515253,6.279131978,7.69978259
2014-01-01,64,9.334582358,6.593272783,8.425418848
2014-01-01,65,9.645127886,6.061890638,8.04640353
2014-01-01,66,10.52255977,6.287033862,8.605799696
2014-01-01,67,8.655285422,6.604328579,8.745612852
2014-01-01,68,8.045054567,6.75745071,8.905819349
2014-01-01,69,8.056232736,7.288473684,9.49210499
2014-01-01,70,8.666725596,7.032311186,8.99765575
2014-01-01,71,7.527632828,6.530374762,9.178492783
2014-01-01,72,8.165005762,6.203107714,6.904356206
2014-01-01,73,8.293446909,5.809874436,6.691082153
2014-01-01,74,8.272305925,5.986329931,6.816358276
2014-01-01,75,8.625357836,6.276241012,7.035746827
2014-01-01,76,8.516726019,6.60652912,7.540268966
2014-01-01,77,8.019316045,7.183227672,7.526696351
2014-02-01,0,10.53320799,10.80695493,10.03270064
2014-02-01,1,10.64753434,10.61421311,10.24795992
2014-02-01,2,10.72364492,10.40581473,9.559001598
2014-02-01,3,10.36237285,10.09730954,10.62256312
2014-02-01,4,10.01748977,9.787505503,10.40719242
2014-02-01,5,10.158179,9.88797752,10.33088877
2014-02-01,6,9.603126417,9.704545312,10.77469548
2014-02-01,7,9.64052238,9.653756332,11.07412479
2014-02-01,8,9.913690775,9.775132852,11.0059206
2014-02-01,9,10.25710549,9.719568419,11.20458881
2014-02-01,10,10.25542961,9.79290958,11.53946746
2014-02-01,11,9.483076468,9.319307959,11.90418814
2014-02-01,12,9.668514733,9.557017549,11.73776212
2014-02-01,13,10.16437908,9.703181655,11.34324901
2014-02-01,14,9.821058509,9.623065614,11.26366733
2014-02-01,15,9.852941041,9.664434122,11.85132896
2014-02-01,16,9.979584889,9.865433393,11.14691337
2014-02-01,17,9.817717059,9.611629415,12.11547715
2014-02-01,18,9.753777089,9.479358345,12.33547324
2014-02-01,19,9.720878936,9.377267567,11.0107984
2014-02-01,20,8.873271376,9.768787833,11.09821646
2014-02-01,21,9.908984478,9.472327648,11.28486448
2014-02-01,22,10.34284683,9.563286632,9.991260609
2014-02-01,23,9.181461286,9.20229198,9.187609972
2014-02-01,24,8.932106295,9.628128253,10.46544481
2014-02-01,25,9.803367699,9.785415051,10.63638944
2014-02-01,26,9.15007719,9.846860494,11.13376351
2014-02-01,27,8.99779625,9.438729645,11.7461325
2014-02-01,28,8.876632878,9.495623987,12.09524388
2014-02-01,29,8.629969513,9.597073569,11.99681622
2014-02-01,30,9.713205243,9.7452429,10.66653604
2014-02-01,31,10.41234582,9.852588944,10.84516704
2014-02-01,32,9.252807512,9.508658617,9.943504492
2014-02-01,33,10.2283324,9.566850347,9.711519487
2014-02-01,34,9.839244866,9.345422173,10.09953944
2014-02-01,35,9.573178053,9.478548954,10.01120902
2014-02-01,36,10.37676558,9.423254308,9.835914428
2014-02-01,37,9.029597938,8.979461963,10.52559199
2014-02-01,38,8.617970228,8.746416327,10.84147417
2014-02-01,39,10.93297953,9.034265121,10.87592269
2014-02-01,40,9.698164688,9.254613964,9.624569526
2014-02-01,41,9.581355514,8.959334817,10.05271674
2014-02-01,42,10.19579179,8.911946095,9.204264948
2014-02-01,43,9.068996774,8.455574416,9.465453316
2014-02-01,44,10.00947257,8.505188323,9.80739559
2014-02-01,45,8.147285026,8.530186138,9.604400718
2014-02-01,46,8.334642589,8.545015927,9.923584331
2014-02-01,47,8.790383985,8.452382288,9.629240149
2014-02-01,48,8.059155252,8.705185862,10.55587104
2014-02-01,49,8.58304692,8.5215586,10.2886232
2014-02-01,50,8.19702301,8.451693622,9.594259834
2014-02-01,51,8.16448882,7.953568024,9.478390046
2014-02-01,52,8.235828965,7.979174581,8.534533935
2014-02-01,53,8.360713061,7.85357501,8.661397729
2014-02-01,54,7.460741113,7.162242088,8.885773854
2014-02-01,55,7.206639516,7.18247037,8.468027412
2014-02-01,56,7.283311846,6.603137629,7.989703321
2014-02-01,57,8.30338051,6.97612728,8.524569687
2014-02-01,58,7.969471764,6.684451136,8.745487835
2014-02-01,59,7.034787673,6.53773228,8.46737116
2014-02-01,60,8.526006462,6.769115487,8.084748889
2014-02-01,61,6.936604954,6.858866572,8.981145278
2014-02-01,62,8.104470523,6.893288315,9.554268925
2014-02-01,63,8.000626884,6.884038919,11.21669976
2014-02-01,64,7.72826981,6.61476262,8.551536836
2014-02-01,65,7.195803751,6.148867168,8.062614063
2014-02-01,66,7.351846099,6.522797187,7.21342661
2014-02-01,67,6.488166721,6.553742768,7.812864742
2014-02-01,68,6.076545396,6.38261888,8.864097023
2014-02-01,69,7.847510952,6.48577007,8.706309329
2014-02-01,70,6.552904474,6.412520223,7.295450257
2014-02-01,71,6.164384638,5.856758645,8.594581793
2014-02-01,72,6.870071719,5.542688621,7.457059785
2014-02-01,73,6.643560635,6.090674366,7.867983953
2014-02-01,74,6.88482461,7.119090309,7.909114231
2014-02-01,75,7.075889701,6.651656101,7.445511791
2014-02-01,76,6.497325055,5.69390932,6.901079346
2014-02-01,77,6.694883496,4.726846045,6.766507877
2014-03-01,0,11.22854314,11.07532987,10.79356827
2014-03-01,1,10.82712298,11.16736623,9.98377985
2014-03-01,2,10.64126851,11.15217005,10.34578228
2014-03-01,3,9.776985233,10.86101437,10.33371958
2014-03-01,4,9.612089494,11.12767597,11.50059221
2014-03-01,5,10.16098578,11.19433404,12.53973859
2014-03-01,6,9.448710483,10.48742985,12.24246709
2014-03-01,7,9.620934556,10.21039118,11.55624457
2014-03-01,8,9.68290591,10.06904672,12.01869259
2014-03-01,9,9.879356861,9.798003985,12.23262096
2014-03-01,10,9.404806731,9.729221588,11.28842554
2014-03-01,11,9.8542548,9.712385551,11.61216422
2014-03-01,12,9.431364861,9.468840543,11.07353424
2014-03-01,13,9.537661995,9.272668499,10.91843306
2014-03-01,14,9.874033662,9.05317654,10.88641531
2014-03-01,15,9.568541555,9.004564616,11.26730804
2014-03-01,16,9.302974092,9.128119737,10.99002564
2014-03-01,17,9.502744785,9.01062976,11.27022187
2014-03-01,18,9.184170952,8.907533838,10.88608383
2014-03-01,19,9.088663081,8.905489661,10.54581071
2014-03-01,20,8.933096439,8.826557313,10.01737407
2014-03-01,21,9.150149278,8.6179003,9.790504922
2014-03-01,22,9.037869394,8.295049974,9.458743375
2014-03-01,23,8.859316328,8.023663361,9.206573426
2014-03-01,24,8.616099095,7.931870313,9.46862738
2014-03-01,25,8.475571354,7.870943391,9.278975476
2014-03-01,26,8.523042152,7.840833107,8.973011768
2014-03-01,27,8.52587279,7.752805812,9.027694453
2014-03-01,28,8.156525378,7.621854337,9.07984454
2014-03-01,29,7.947204388,7.695361936,9.459100705
2014-03-01,30,7.966508158,7.644068248,9.074727225
2014-03-01,31,8.39855099,7.549216695,9.339694934
2014-03-01,32,8.382161513,7.456454893,8.813934307
2014-03-01,33,7.751416466,7.311804898,8.609249067
2014-03-01,34,7.713524381,7.212602617,8.231377943
2014-03-01,35,8.129730931,7.09642154,8.495696798
2014-03-01,36,8.068605581,7.013495466,8.570382596
2014-03-01,37,8.164480062,6.980431369,8.791656194
2014-03-01,38,7.958059177,6.985632482,8.961952738
2014-03-01,39,7.993128705,7.051198647,8.390861757
2014-03-01,40,8.103147248,7.094880526,8.541003531
2014-03-01,41,8.337022723,7.000326422,8.435681008
2014-03-01,42,7.87690018,6.940220812,8.508704072
2014-03-01,43,8.005593774,6.870699135,8.47200795
2014-03-01,44,7.74584868,6.836578854,8.198591496
2014-03-01,45,7.432041954,6.830803805,8.454705308
2014-03-01,46,7.880011925,6.603038352,7.990827046
2014-03-01,47,7.509689606,6.520328734,8.093115178
2014-03-01,48,7.485863261,6.436727752,8.067333359
2014-03-01,49,7.844614136,6.471415464,7.722104132
2014-03-01,50,7.704617151,6.507449782,7.730730642
2014-03-01,51,7.236415237,6.40334161,7.471766664
2014-03-01,52,7.23291559,6.598397695,7.17857631
2014-03-01,53,7.189473237,6.529344049,7.095844892
2014-03-01,54,6.31908925,5.514892801,6.578760935
2014-03-01,55,6.618272447,5.252259816,6.764451075
2014-03-01,56,6.746661562,5.176225124,6.956128713
2014-03-01,57,6.340579129,5.019532573,6.771623392
2014-03-01,58,6.654209212,4.903894235,6.738818544
2014-03-01,59,6.468903596,4.96213547,6.67538004
2014-03-01,60,6.708866933,5.004612916,6.711363191
2014-03-01,61,5.820015861,5.012355708,6.718021184
2014-03-01,62,6.008779512,4.947498681,6.989223794
2014-03-01,63,6.614174772,4.925229969,6.88135954
2014-03-01,64,6.302281491,4.831233608,7.02496963
2014-03-01,65,6.064225369,4.924161959,7.093229206
2014-03-01,66,6.147845085,5.01055008,7.049655323
2014-03-01,67,5.891131514,4.978842465,7.127070312
2014-03-01,68,5.751480551,4.964838866,6.821346164
2014-03-01,69,6.361791962,4.938802728,7.090750456
2014-03-01,70,5.929579599,4.846720042,6.812341222
2014-03-01,71,6.680198272,4.839506882,6.861106859
2014-03-01,72,6.954525303,4.849411441,6.659922627
2014-03-01,73,5.69088905,4.749534774,6.665046097
2014-03-01,74,5.886483274,4.918505419,6.326088898
2014-03-01,75,6.935380863,5.216424608,6.306414927
2014-03-01,76,6.942917371,5.550867055,6.589361713
2014-03-01,77,6.782913702,5.623049541,7.349299745
2014-04-01,0,12.05439892,12.13846392,10.73957929
2014-04-01,1,12.23115212,12.05669182,10.03684511
2014-04-01,2,12.28348162,11.8223076,10.89853364
2014-04-01,3,11.75041837,11.59590811,11.91560988
2014-04-01,4,11.16221579,11.03266383,11.98732255
2014-04-01,5,10.84028631,10.95801893,12.27872602
2014-04-01,6,10.66151506,10.88891584,12.86836809
2014-04-01,7,10.73813378,10.76328286,12.58834898
2014-04-01,8,11.16900602,10.63542297,12.40927103
2014-04-01,9,10.69127632,10.49883309,12.71284679
2014-04-01,10,10.93197908,10.23156849,12.03482789
2014-04-01,11,11.43668995,10.06237702,12.17531195
2014-04-01,12,10.95302641,9.76668169,12.04281111
2014-04-01,13,11.11688009,9.486666728,11.80481104
2014-04-01,14,11.56419172,9.236111893,12.23490203
2014-04-01,15,10.33779742,9.237225444,11.99545687
2014-04-01,16,9.518336187,9.169311092,12.11153987
2014-04-01,17,9.079105421,9.262566507,11.45369468
2014-04-01,18,9.044089006,9.375841204,11.88152486
2014-04-01,19,9.066657039,9.525328828,11.19808146
2014-04-01,20,9.523427347,9.504704858,10.65193418
2014-04-01,21,9.627725777,9.653260171,10.00348549
2014-04-01,22,9.601354345,9.315203242,9.532675957
2014-04-01,23,8.769663952,8.974646201,9.061003622
2014-04-01,24,8.797186129,8.846370756,10.32121839
2014-04-01,25,8.942360552,8.705397709,10.82454348
2014-04-01,26,8.976826189,8.469176947,10.2131158
2014-04-01,27,9.178611933,8.316969985,10.52905685
2014-04-01,28,8.939354327,8.185631898,9.990634779
2014-04-01,29,8.771970056,8.215318331,9.741988688
2014-04-01,30,8.550675002,8.177289283,9.87476007
2014-04-01,31,8.426947243,8.046687269,9.173352505
2014-04-01,32,8.580387933,7.854156228,8.721019539
2014-04-01,33,8.691622608,7.671084439,9.144470193
2014-04-01,34,8.589552142,7.416747217,8.520522383
2014-04-01,35,8.838732803,7.14979093,8.81595754
2014-04-01,36,8.67205187,7.020010966,8.759938368
2014-04-01,37,8.215063146,6.958385756,8.717702513
2014-04-01,38,8.299819971,6.879738529,8.656490666
2014-04-01,39,8.223261216,6.818273156,8.748820422
2014-04-01,40,8.308798142,6.826755271,8.566616378
2014-04-01,41,8.158585466,6.760303321,8.604863463
2014-04-01,42,8.103297981,6.779654649,8.414830173
2014-04-01,43,8.197287558,6.789572776,8.369836536
2014-04-01,44,7.814222505,6.685990863,8.425584965
2014-04-01,45,7.566205424,6.524152418,8.462733283
2014-04-01,46,7.922835451,6.478944384,7.906351989
2014-04-01,47,7.998561736,6.46115976,7.951449832
2014-04-01,48,8.031156273,6.246880297,8.004377727
2014-04-01,49,7.972700789,6.14821709,7.664520659
2014-04-01,50,8.132255037,6.206925826,7.810929116
2014-04-01,51,7.787578887,6.206755281,7.565425041
2014-04-01,52,7.227871652,6.106140232,7.391532439
2014-04-01,53,7.24739705,6.119792896,6.967264845
2014-04-01,54,6.595164403,5.55103685,6.171363883
2014-04-01,55,6.961156777,5.041309778,6.18274225
2014-04-01,56,7.675600019,4.765513951,5.894083629
2014-04-01,57,6.966131168,4.593612775,6.188055741
2014-04-01,58,6.970154044,4.476386356,5.908031095
2014-04-01,59,6.736714682,4.342036078,6.284573303
2014-04-01,60,6.76216125,4.254582147,6.306089428
2014-04-01,61,6.077822328,4.32052556,6.006322037
2014-04-01,62,6.733439522,4.232359635,5.973753397
2014-04-01,63,6.735172976,4.185529597,6.110642031
2014-04-01,64,6.229867685,4.161673981,6.288384828
2014-04-01,65,5.9076601,4.081881294,6.124530047
2014-04-01,66,6.08121212,4.064597548,6.074253919
2014-04-01,67,5.433381074,4.140549529,6.123768064
2014-04-01,68,5.178250172,4.148299284,5.960081746
2014-04-01,69,5.811572366,4.03943937,6.262871313
2014-04-01,70,5.62442795,4.047246899,6.036310648
2014-04-01,71,6.351850403,4.168040454,5.968651088
2014-04-01,72,6.108139865,4.225858006,6.065152664
2014-04-01,73,5.925969797,4.175886453,5.843292618
2014-04-01,74,5.582833527,4.125711189,5.491717462
2014-04-01,75,5.952739638,4.194769929,5.691106131
2014-04-01,76,6.110850548,4.478619142,5.754833547
2014-04-01,77,5.907629535,4.865616441,5.990003792
2014-05-01,0,11.09902572,10.23156692,9.140365109
2014-05-01,1,10.05880688,9.496758524,8.757990933
2014-05-01,2,9.865713924,9.211282332,8.566458457
2014-05-01,3,8.921692854,9.387547679,9.214028488
2014-05-01,4,9.713950791,9.449906813,9.56380235
2014-05-01,5,9.199847317,9.26601341,9.870482221
2014-05-01,6,8.576638203,9.076418132,10.13377064
2014-05-01,7,8.329416483,8.860772013,9.685565544
2014-05-01,8,9.163657566,8.550732291,9.997757806
2014-05-01,9,8.622455944,8.369182382,9.597595829
2014-05-01,10,8.463448503,8.2533118,9.324707817
2014-05-01,11,8.745204247,7.860775325,9.420259118
2014-05-01,12,8.887269518,7.62335776,9.950054933
2014-05-01,13,9.354023786,7.49881277,9.698366304
2014-05-01,14,9.627472569,7.391489658,9.672828324
2014-05-01,15,8.967066659,7.410953476,9.469389259
2014-05-01,16,8.536346534,7.335375441,9.211785775
2014-05-01,17,7.528247436,7.301046497,8.789288936
2014-05-01,18,7.635128151,7.245628519,9.046332427
2014-05-01,19,7.542192185,7.292831191,8.784864028
2014-05-01,20,7.467351839,7.25700161,8.688112323
2014-05-01,21,7.336662737,7.186694269,8.417474159
2014-05-01,22,7.579339929,7.05958097,8.158094709
2014-05-01,23,7.568827325,6.979221146,7.476498398
2014-05-01,24,7.389329001,6.953505397,8.403029694
2014-05-01,25,7.447155403,6.898412813,8.580134133
2014-05-01,26,7.44983152,6.691913703,8.384604429
2014-05-01,27,7.348444433,6.714685938,8.377120144
2014-05-01,28,7.531882082,6.702128683,8.456309109
2014-05-01,29,7.361619442,6.676271961,8.675816433
2014-05-01,30,6.937656217,6.60335845,8.224507222
2014-05-01,31,6.914376143,6.536270848,7.826963085
2014-05-01,32,6.848597488,6.480104443,7.972533712
2014-05-01,33,6.862867059,6.437502024,7.926367065
2014-05-01,34,7.052276044,6.338773455,7.926097437
2014-05-01,35,7.067571893,6.181593334,7.975769712
2014-05-01,36,6.921078275,6.159668663,8.276085657
2014-05-01,37,7.124923553,6.070651766,8.003532633
2014-05-01,38,7.122412064,5.982393753,7.971157208
2014-05-01,39,7.076943541,5.977886666,7.914833004
2014-05-01,40,7.016398439,5.955948483,7.76678084
2014-05-01,41,6.982294291,5.985964682,7.699487936
2014-05-01,42,6.876774108,5.962327706,7.432938606
2014-05-01,43,6.804055355,6.013623566,7.382291252
2014-05-01,44,6.709792626,5.975219634,7.536150914
2014-05-01,45,6.797981756,5.831819694,7.526922287
2014-05-01,46,7.024267563,5.701928042,7.430980059
2014-05-01,47,6.77476257,5.660484382,7.507417113
2014-05-01,48,7.113329145,5.721615613,7.514859992
2014-05-01,49,7.305919146,5.672307161,7.207607284
2014-05-01,50,7.481024634,5.754748371,7.044812709
2014-05-01,51,6.79698577,5.725778241,6.984538203
2014-05-01,52,6.473862776,5.733966568,6.842802474
2014-05-01,53,6.489951727,5.616266596,6.552195969
2014-05-01,54,5.822373769,5.097766893,5.94402912
2014-05-01,55,5.522903086,4.724789708,6.04150837
2014-05-01,56,5.841858392,4.437980642,5.895064316
2014-05-01,57,5.518146279,4.281656937,5.91141445
2014-05-01,58,5.475567072,4.14294103,5.790824204
2014-05-01,59,5.626476805,4.135595482,5.95656368
2014-05-01,60,5.562579629,4.070482468,5.844509797
2014-05-01,61,5.400928899,4.00591518,5.725993257
2014-05-01,62,5.370040712,3.966760346,5.913021903
2014-05-01,63,5.330230893,3.960925643,5.857033472
2014-05-01,64,5.207274856,3.984843519,5.676617415
2014-05-01,65,5.238543568,3.970687325,5.611898944
2014-05-01,66,5.500410799,3.95712759,5.463904806
2014-05-01,67,5.304620975,3.929283127,5.494101107
2014-05-01,68,5.207215884,3.941178076,5.411047964
2014-05-01,69,5.55314853,3.931200505,5.581166846
2014-05-01,70,5.616003161,3.92966984,5.545313561
2014-05-01,71,6.194050365,4.020778405,5.505793323
2014-05-01,72,6.024641029,4.092964924,5.549082535
2014-05-01,73,5.334517696,4.05144977,5.445659132
2014-05-01,74,5.245976484,4.070182682,5.18568921
2014-05-01,75,5.677235997,4.199053307,5.137282761
2014-05-01,76,5.602876951,4.433881903,5.41894573
2014-05-01,77,5.706658313,4.76208727,5.556512889
2014-06-01,0,10.31117272,10.16329556,8.863504979
2014-06-01,1,10.00263602,9.834786459,9.288910443
2014-06-01,2,10.0093084,9.693348712,8.49907809
2014-06-01,3,9.485046119,9.739095997,8.789318019
2014-06-01,4,10.09254189,9.940774053,9.030972101
2014-06-01,5,9.566823439,9.826385063,9.908700145
2014-06-01,6,8.725557147,9.056478285,10.04334024
2014-06-01,7,8.457385494,8.839010415,9.692868202
2014-06-01,8,9.278445299,8.778085503,10.11591093
2014-06-01,9,9.466241205,8.619572544,10.08624225
2014-06-01,10,8.893451161,8.316734486,9.805473098
2014-06-01,11,9.113601714,8.035373585,10.10825759
2014-06-01,12,8.206375676,8.008104566,10.39772247
2014-06-01,13,8.820959623,7.821289085,9.82170836
2014-06-01,14,8.583026212,7.805616982,9.58680187
2014-06-01,15,8.201321393,7.725421033,9.629432914
2014-06-01,16,8.478633314,7.588920764,9.606673093
2014-06-01,17,8.417993463,7.489540323,9.498391225
2014-06-01,18,8.490044736,7.58779074,9.159143257
2014-06-01,19,8.077561405,7.655487627,8.795946354
2014-06-01,20,7.790806125,7.546233787,8.4315775
2014-06-01,21,7.882519527,7.345827108,8.443549185
2014-06-01,22,7.685485867,7.305807133,8.043572352
2014-06-01,23,7.894675061,7.239525013,7.958858253
2014-06-01,24,7.939791007,7.199859258,8.602483021
2014-06-01,25,8.001848822,7.20470007,8.878605861
2014-06-01,26,7.702884541,7.097093905,8.611509088
2014-06-01,27,7.45451814,6.830102661,8.510414669
2014-06-01,28,7.394246149,6.657632596,8.580609574
2014-06-01,29,7.153395002,6.544511124,8.757131782
2014-06-01,30,7.368518327,6.51491645,8.589766398
2014-06-01,31,7.137969756,6.5021195,7.952607367
2014-06-01,32,6.840466813,6.359012838,8.531838082
2014-06-01,33,6.916311579,6.090894331,8.67896521
2014-06-01,34,6.991176344,5.994800406,8.387978359
2014-06-01,35,6.874298853,5.845223681,7.846119664
2014-06-01,36,6.588114771,5.6302355,8.103883496
2014-06-01,37,6.952022688,5.569127624,7.665539923
2014-06-01,38,6.540391507,5.497668472,7.795454293
2014-06-01,39,6.473100104,5.4330114,7.58957612
2014-06-01,40,6.562268422,5.445905864,7.532741133
2014-06-01,41,6.228856183,5.53192319,7.647604263
2014-06-01,42,6.523581106,5.492236535,7.555200441
2014-06-01,43,6.154334902,5.478740868,7.313884856
2014-06-01,44,6.418956174,5.579196254,7.376233677
2014-06-01,45,6.201235264,5.555818358,7.46493086
2014-06-01,46,6.194313413,5.460834579,7.36936256
2014-06-01,47,6.169529382,5.35350745,7.15052292
2014-06-01,48,6.364771404,5.346607786,7.162141534
2014-06-01,49,6.627126676,5.407826617,6.856481722
2014-06-01,50,6.802654724,5.370741559,6.767947157
2014-06-01,51,6.12913928,5.173702729,6.806084037
2014-06-01,52,5.645091387,5.149854569,6.755664773
2014-06-01,53,5.663654145,5.073704971,6.152449512
2014-06-01,54,5.131443772,4.393928989,5.615810151
2014-06-01,55,5.040555582,3.917102894,5.550845304
2014-06-01,56,5.335895669,3.687142524,5.499475094
2014-06-01,57,4.951774789,3.627074416,5.677914689
2014-06-01,58,5.083839345,3.593814148,5.720813923
2014-06-01,59,5.271352788,3.608198793,5.814042281
2014-06-01,60,5.171389481,3.569709427,5.698807277
2014-06-01,61,4.895522555,3.600634329,5.308977833
2014-06-01,62,4.799735187,3.57308083,5.452192714
2014-06-01,63,4.881664186,3.62768709,5.358539631
2014-06-01,64,4.683419578,3.594838647,5.564811285
2014-06-01,65,4.643676589,3.637817324,5.45537082
2014-06-01,66,4.898981519,3.667628356,5.352558957
2014-06-01,67,4.767634225,3.693868837,5.353729521
2014-06-01,68,4.730668073,3.744923796,5.304886499
2014-06-01,69,4.998260414,3.794105514,5.591688883
2014-06-01,70,4.930431497,3.830371763,5.61354925
2014-06-01,71,5.571663109,3.899220584,5.714121155
2014-06-01,72,5.211349752,3.819982336,5.849149672
2014-06-01,73,4.900472658,3.796512893,5.503606754
2014-06-01,74,4.707462061,3.884142486,5.526213799
2014-06-01,75,4.972983986,3.911650267,5.522305637
2014-06-01,76,5.031820129,4.035730508,5.424723697
2014-06-01,77,5.402030996,4.203819639,5.57434714
2014-07-01,0,33.79838393,31.00838038,34.53489088
2014-07-01,1,33.9630331,27.41699391,29.10409936
2014-07-01,2,34.64559245,25.60704187,33.46925243
2014-07-01,3,32.70507705,24.99435502,34.403049
2014-07-01,4,31.98412494,24.95829692,32.88923124
2014-07-01,5,29.82320826,24.4036757,32.71363326
2014-07-01,6,29.85557342,23.50997115,30.27010452
2014-07-01,7,30.10424349,22.15631784,29.4598223
2014-07-01,8,30.98429347,20.29274598,30.12555528
2014-07-01,9,28.48206114,20.05754623,30.91985404
2014-07-01,10,30.63868831,19.18288062,29.59442842
2014-07-01,11,28.8083246,19.04320449,30.04323547
2014-07-01,12,29.93580899,18.46719751,29.64302122
2014-07-01,13,30.00662467,17.6995744,30.00073813
2014-07-01,14,33.10932361,17.16469637,28.86190215
2014-07-01,15,30.35814688,17.18682039,28.67923331
2014-07-01,16,26.24423033,16.6123443,27.53387734
2014-07-01,17,21.47687388,16.30598988,27.50500934
2014-07-01,18,23.41238142,16.53805729,28.21735234
2014-07-01,19,23.42632155,16.8104226,27.86925643
2014-07-01,20,23.28311337,16.8003935,27.49341751
2014-07-01,21,24.26135842,16.64745188,27.62459712
2014-07-01,22,24.69882059,16.2899115,22.76454993
2014-07-01,23,21.20246622,15.85091306,23.06242865
2014-07-01,24,21.98503578,15.0768587,24.69517393
2014-07-01,25,21.98498155,14.4597284,23.32292598
2014-07-01,26,23.09079247,14.36999396,23.2566827
2014-07-01,27,22.89597886,14.06018268,22.57225476
2014-07-01,28,21.75368158,14.25339554,23.3986323
2014-07-01,29,22.17566822,14.32171427,23.5489774
2014-07-01,30,18.26761685,13.82934906,23.51520482
2014-07-01,31,18.84270554,13.35988688,26.08451072
2014-07-01,32,18.35339552,12.86983219,21.47806032
2014-07-01,33,17.77787402,12.58247799,21.36237639
2014-07-01,34,19.88162696,11.93052039,20.98483175
2014-07-01,35,20.66485956,11.15353513,21.73178748
2014-07-01,36,18.51203669,10.51278608,20.36509201
2014-07-01,37,18.25290561,10.16164625,20.33350347
2014-07-01,38,18.84479344,10.00275102,20.34514869
2014-07-01,39,19.79648036,9.976085392,20.48460238
2014-07-01,40,20.11523256,9.889303986,19.78403706
2014-07-01,41,20.16720661,9.962118495,21.48265538
2014-07-01,42,19.38249307,10.06164484,19.34345747
2014-07-01,43,18.12107765,10.22194147,19.2012808
2014-07-01,44,18.89070316,10.08856702,18.35068777
2014-07-01,45,16.29572934,9.893503102,19.54567257
2014-07-01,46,19.24931509,9.8024555,19.10814318
2014-07-01,47,19.82368999,9.648516793,19.14246351
2014-07-01,48,19.010399,9.757674584,18.38763125
2014-07-01,49,20.53376285,9.813066564,19.07709732
2014-07-01,50,19.34556244,9.734041497,18.64266339
2014-07-01,51,19.90695479,9.619559781,20.27801193
2014-07-01,52,19.08014639,9.787823092,17.53231423
2014-07-01,53,13.74503941,9.951799524,16.1488083
2014-07-01,54,11.82291962,8.243610197,12.16537033
