sensor,date,doy,month,B1,B2,B3,B4,B5,B7,Basin,chla
LC08,2014-05-06,126,5,1036.0,1631.0,921.0,-28.0,-11.0,12.0,Zanka,5.443407772996406
LE07,2014-05-21,141,5,946.0,1452.0,1053.0,289.0,77.0,54.0,Keszthely,9.328625292848299
LE07,2014-05-21,141,5,947.0,1451.0,1052.0,290.0,77.0,54.0,Keszthely,9.377062045921125
LE07,2014-05-21,141,5,967.0,1510.0,1023.0,245.0,40.0,17.0,Szigliget,8.534718541232287
LE07,2014-05-21,141,5,968.0,1508.0,1023.0,246.0,40.0,17.0,Szigliget,8.214963815245351
LE07,2014-05-21,141,5,1042.0,1212.0,451.0,121.0,-33.0,-20.0,Tihany,4.102488660737408
LE07,2014-05-21,141,5,330.0,478.0,468.0,440.0,181.0,125.0,Zala,6.597049593960252
LE07,2014-05-21,141,5,327.0,476.0,493.0,439.0,180.0,160.0,Zala,6.66375150344933
LE07,2014-05-21,141,5,1069.0,1480.0,805.0,163.0,3.0,16.0,Zanka,7.102558153620808
LC08,2014-05-22,142,5,690.0,1047.0,156.0,-54.0,81.0,99.0,Bfuzfo,2.3097334126876166
LC08,2014-05-22,142,5,787.0,1390.0,1013.0,541.0,328.0,245.0,Keszthely,22.554783876184644
LC08,2014-05-22,142,5,958.0,1540.0,1043.0,447.0,278.0,220.0,Szigliget,3.930451191249141
LC08,2014-05-22,142,5,726.0,1063.0,189.0,-24.0,65.0,72.0,Tihany,1.8998718255231846
LC08,2014-05-22,142,5,730.0,1064.0,192.0,-22.0,65.0,72.0,Tihany,1.9113107762971893
LC08,2014-05-22,142,5,349.0,566.0,517.0,912.0,484.0,327.0,Zala,7.30940770879077
LC08,2014-05-22,142,5,601.0,1336.0,469.0,-121.0,28.0,58.0,Zanka,7.6188934361508664
LC08,2014-05-22,142,5,606.0,1336.0,471.0,-119.0,27.0,58.0,Zanka,7.675107655907965
LC08,2014-05-29,149,5,209.0,583.0,295.0,-30.0,31.0,62.0,Keszthely,5.388370992589873
LC08,2014-05-29,149,5,166.0,209.0,152.0,165.0,42.0,26.0,Zala,5.132449657626191
LE07,2014-06-06,157,6,1052.0,1166.0,540.0,397.0,315.0,263.0,Bfuzfo,3.4046185337902504
LE07,2014-06-06,157,6,728.0,1143.0,731.0,370.0,250.0,160.0,Keszthely,7.646576517320507
LE07,2014-06-06,157,6,727.0,1142.0,730.0,369.0,250.0,160.0,Keszthely,7.527747357508568
LE07,2014-06-06,157,6,798.0,1197.0,700.0,364.0,248.0,229.0,Szigliget,5.941160118221133
LE07,2014-06-06,157,6,800.0,1169.0,702.0,366.0,249.0,229.0,Szigliget,6.01109824259629
LE07,2014-06-06,157,6,1208.0,1310.0,614.0,393.0,245.0,228.0,Tihany,2.480442519595327
LE07,2014-06-06,157,6,305.0,450.0,442.0,403.0,215.0,159.0,Zala,4.693716475411834
LE07,2014-06-06,157,6,305.0,449.0,441.0,403.0,215.0,159.0,Zala,4.693716475411834
LE07,2014-06-06,157,6,816.0,1108.0,511.0,395.0,314.0,228.0,Zanka,4.683124262986201
LC08,2014-06-07,158,6,667.0,812.0,119.0,-29.0,12.0,18.0,Bfuzfo,2.4869486699184016
LC08,2014-06-07,158,6,365.0,810.0,363.0,-5.0,9.0,17.0,Keszthely,6.398131798583989
LC08,2014-06-07,158,6,421.0,852.0,304.0,-26.0,3.0,12.0,Szigliget,5.874083860105734
LC08,2014-06-07,158,6,713.0,900.0,136.0,-44.0,-5.0,8.0,Tihany,1.2050067198567442
LC08,2014-06-07,158,6,707.0,898.0,132.0,-48.0,-7.0,8.0,Tihany,1.266791119204883
LC08,2014-06-07,158,6,231.0,386.0,308.0,146.0,43.0,28.0,Zala,7.150463047108362
LC08,2014-06-07,158,6,410.0,713.0,181.0,-9.0,3.0,10.0,Zanka,4.063909234930326
LC08,2014-06-07,158,6,409.0,714.0,181.0,-9.0,3.0,10.0,Zanka,4.063909234930326
LE07,2014-06-15,166,6,1555.0,1795.0,1170.0,306.0,104.0,121.0,Bfuzfo,4.01277361876947
LE07,2014-06-15,166,6,1200.0,1614.0,1326.0,333.0,65.0,49.0,Szigliget,6.76086484430494
LE07,2014-06-15,166,6,1529.0,1741.0,1193.0,293.0,64.0,48.0,Tihany,3.780004812251071
LE07,2014-06-22,173,6,1302.0,1484.0,705.0,112.0,-1.0,-21.0,Bfuzfo,2.4073748609908248
LE07,2014-06-22,173,6,677.0,1019.0,664.0,240.0,108.0,87.0,Keszthely,4.053825014063692
LE07,2014-06-22,173,6,675.0,1019.0,664.0,240.0,108.0,87.0,Keszthely,4.053825014063692
LE07,2014-06-22,173,6,803.0,1222.0,606.0,160.0,3.0,16.0,Szigliget,4.74152146739791
LE07,2014-06-22,173,6,805.0,1222.0,608.0,163.0,4.0,17.0,Szigliget,4.831417167475412
LE07,2014-06-22,173,6,1335.0,1456.0,659.0,159.0,37.0,16.0,Tihany,1.9761119762853299
LE07,2014-06-22,173,6,244.0,248.0,210.0,312.0,106.0,17.0,Zala,3.684522142498065
LE07,2014-06-22,173,6,215.0,247.0,209.0,312.0,106.0,17.0,Zala,3.684522142498065
LC08,2014-06-23,174,6,893.0,1137.0,278.0,-97.0,-10.0,9.0,Bfuzfo,1.6703520240646814
LC08,2014-06-23,174,6,145.0,535.0,148.0,-48.0,16.0,36.0,Keszthely,4.134905170470163
LC08,2014-06-23,174,6,929.0,1203.0,303.0,-100.0,10.0,37.0,Tihany,1.5132508652078758
LC08,2014-06-23,174,6,930.0,1201.0,305.0,-99.0,11.0,38.0,Tihany,1.5132508652078758
LC08,2014-06-23,174,6,694.0,1184.0,352.0,-133.0,-24.0,10.0,Zanka,3.131738494109372
LC08,2014-06-23,174,6,696.0,1182.0,353.0,-131.0,-24.0,10.0,Zanka,3.0349283300423466
LE07,2014-07-01,182,7,908.0,1280.0,854.0,272.0,91.0,82.0,Keszthely,13.388552602849595
LE07,2014-07-01,182,7,1306.0,1843.0,1302.0,345.0,88.0,81.0,Szigliget,8.896271391669842
LE07,2014-07-08,189,7,547.0,666.0,403.0,261.0,95.0,110.0,Keszthely,5.520762022204003
LC08,2014-07-16,197,7,665.0,1090.0,196.0,-219.0,-35.0,7.0,Bfuzfo,2.3883973564436554
LC08,2014-07-16,197,7,1081.0,1627.0,1258.0,376.0,224.0,184.0,Keszthely,14.040564002317934
LC08,2014-07-16,197,7,1077.0,1626.0,1256.0,375.0,224.0,183.0,Keszthely,14.040564002317934
LC08,2014-07-16,197,7,1295.0,1829.0,1393.0,329.0,171.0,137.0,Szigliget,7.338351349676954
LC08,2014-07-16,197,7,1290.0,1828.0,1390.0,326.0,171.0,137.0,Szigliget,7.320007386835634
LC08,2014-07-16,197,7,769.0,1139.0,271.0,-71.0,32.0,57.0,Tihany,3.5951832979952383
LC08,2014-07-16,197,7,271.0,462.0,429.0,348.0,190.0,147.0,Zala,8.052206121908903
LC08,2014-07-16,197,7,206.0,424.0,387.0,309.0,177.0,143.0,Zala,6.246182090842545
LC08,2014-07-16,197,7,696.0,1167.0,337.0,-53.0,48.0,65.0,Zanka,3.2663599143863404
LE07,2014-07-17,198,7,1580.0,2135.0,1610.0,392.0,71.0,115.0,Szigliget,8.768023807228902
LE07,2014-07-24,205,7,1580.0,1880.0,1125.0,380.0,245.0,236.0,Bfuzfo,2.12802032956318
LE07,2014-07-24,205,7,1207.0,1694.0,1356.0,419.0,135.0,199.0,Keszthely,8.57537194663348
LE07,2014-07-24,205,7,1233.0,1688.0,1352.0,417.0,134.0,199.0,Keszthely,7.645666576494381
LE07,2014-07-24,205,7,336.0,447.0,414.0,384.0,138.0,87.0,Zala,18.297500963896553
LE07,2014-07-24,205,7,325.0,436.0,377.0,380.0,136.0,86.0,Zala,17.42105304636401
LC08,2014-08-01,213,8,736.0,1487.0,536.0,-196.0,191.0,213.0,Bfuzfo,5.717402649264874
LC08,2014-08-01,213,8,1384.0,1884.0,1495.0,571.0,347.0,276.0,Szigliget,11.996712293102545
LC08,2014-08-01,213,8,1376.0,1878.0,1487.0,566.0,346.0,274.0,Szigliget,11.629532019858493
LC08,2014-08-01,213,8,369.0,583.0,516.0,582.0,314.0,225.0,Zala,51.320391280994514
LC08,2014-08-01,213,8,382.0,593.0,526.0,586.0,314.0,224.0,Zala,51.186147612666964
LE07,2014-08-02,214,8,766.0,1248.0,757.0,236.0,53.0,45.0,Keszthely,19.40817710444901
LE07,2014-08-02,214,8,1208.0,1661.0,1001.0,187.0,14.0,85.0,Szigliget,6.315461850124244
LE07,2014-08-02,214,8,883.0,1188.0,495.0,166.0,22.0,8.0,Tihany,3.535734850747647
LE07,2014-08-09,221,8,1034.0,1185.0,459.0,133.0,39.0,-23.0,Bfuzfo,4.3789924658916535
LE07,2014-08-09,221,8,565.0,896.0,578.0,218.0,77.0,94.0,Keszthely,16.297892916353845
LE07,2014-08-09,221,8,569.0,897.0,580.0,220.0,78.0,95.0,Keszthely,16.114256220483632
LE07,2014-08-09,221,8,769.0,1250.0,693.0,257.0,152.0,94.0,Szigliget,16.666666091692232
LE07,2014-08-09,221,8,773.0,1250.0,694.0,260.0,152.0,94.0,Szigliget,16.368887714455315
LE07,2014-08-09,221,8,1240.0,1475.0,780.0,174.0,39.0,16.0,Tihany,7.025957197704202
LE07,2014-08-09,221,8,155.0,150.0,114.0,221.0,116.0,-22.0,Zala,11.015541726113238
LE07,2014-08-09,221,8,162.0,122.0,119.0,223.0,116.0,-21.0,Zala,11.015541726113238
LC08,2014-08-10,222,8,413.0,919.0,482.0,-18.0,15.0,28.0,Keszthely,14.762953276547456
LC08,2014-08-17,229,8,1178.0,1522.0,935.0,165.0,119.0,109.0,Bfuzfo,5.046830090559014
LC08,2014-08-17,229,8,761.0,1482.0,937.0,-14.0,48.0,67.0,Szigliget,10.487329899013288
LC08,2014-08-17,229,8,788.0,1488.0,947.0,-4.0,48.0,67.0,Szigliget,8.901288205292943
LC08,2014-08-17,229,8,1151.0,1578.0,966.0,144.0,106.0,104.0,Tihany,5.248129380913634
LC08,2014-08-17,229,8,1212.0,1729.0,1193.0,166.0,91.0,86.0,Zanka,5.296118480033798
LE07,2014-08-18,230,8,1045.0,1280.0,577.0,99.0,81.0,17.0,Bfuzfo,4.254620850892534
LE07,2014-08-18,230,8,1168.0,1614.0,1029.0,185.0,4.0,57.0,Zanka,7.238790634965095
LE07,2014-08-18,230,8,1164.0,1613.0,1026.0,179.0,1.0,56.0,Zanka,7.113526782505126
LE07,2014-08-25,237,8,1179.0,1417.0,666.0,160.0,48.0,100.0,Bfuzfo,5.335868117410146
LC08,2014-09-18,261,9,679.0,1082.0,303.0,-76.0,45.0,62.0,Bfuzfo,3.4581784915245937
LC08,2014-09-18,261,9,423.0,810.0,519.0,148.0,87.0,67.0,Keszthely,9.5343072954666
LC08,2014-09-18,261,9,430.0,815.0,524.0,153.0,89.0,67.0,Keszthely,11.006580233799543
LC08,2014-09-18,261,9,398.0,1012.0,516.0,-27.0,60.0,71.0,Szigliget,14.546090148330462
LC08,2014-09-18,261,9,417.0,1019.0,524.0,-20.0,61.0,71.0,Szigliget,14.227822922207086
LC08,2014-09-18,261,9,636.0,1105.0,364.0,-117.0,-5.0,19.0,Tihany,3.8561789261149113
LC08,2014-09-18,261,9,216.0,304.0,267.0,423.0,325.0,206.0,Zala,8.565243496523594
LC08,2014-09-18,261,9,207.0,300.0,262.0,423.0,327.0,208.0,Zala,8.506385569213965
LC08,2014-09-18,261,9,575.0,1239.0,501.0,-120.0,43.0,68.0,Zanka,9.655830615642119
LE07,2014-09-19,262,9,984.0,1151.0,419.0,91.0,43.0,15.0,Bfuzfo,3.3852826058850107
LE07,2014-09-19,262,9,785.0,1107.0,676.0,138.0,-5.0,-34.0,Szigliget,11.581917233875417
LE07,2014-09-19,262,9,985.0,1152.0,530.0,89.0,-96.0,15.0,Tihany,4.213536020298152
LE07,2014-09-19,262,9,421.0,491.0,466.0,776.0,551.0,256.0,Zala,90.37575172157663
LE07,2014-09-19,262,9,1009.0,1313.0,669.0,131.0,40.0,-35.0,Zanka,5.95268777139441
LE07,2014-09-19,262,9,1016.0,1316.0,673.0,134.0,40.0,-35.0,Zanka,6.253596755741566
LE07,2014-10-05,278,10,414.0,628.0,491.0,183.0,38.0,65.0,Keszthely,18.771809993488
LE07,2014-10-05,278,10,737.0,1027.0,617.0,115.0,36.0,64.0,Szigliget,8.90043294445639
LE07,2014-10-05,278,10,1179.0,1395.0,680.0,195.0,42.0,67.0,Tihany,5.121395589424503
LE07,2014-10-12,285,10,407.0,564.0,556.0,207.0,115.0,80.0,Keszthely,16.400155839411433
LE07,2014-10-12,285,10,413.0,565.0,556.0,205.0,114.0,80.0,Keszthely,16.288257675653856
LE07,2014-10-12,285,10,907.0,1206.0,728.0,203.0,60.0,80.0,Szigliget,8.897358097085851
LE07,2014-10-12,285,10,909.0,1205.0,768.0,198.0,58.0,78.0,Szigliget,9.394203271717602
LE07,2014-10-12,285,10,944.0,1053.0,407.0,191.0,111.0,136.0,Tihany,3.677768467648674
LE07,2014-10-12,285,10,334.0,328.0,260.0,337.0,117.0,81.0,Zala,9.784494347959017
LE07,2014-10-12,285,10,321.0,314.0,248.0,328.0,114.0,80.0,Zala,9.412790532276
LE07,2014-10-12,285,10,765.0,906.0,415.0,137.0,59.0,-35.0,Zanka,5.401465788649954
LC08,2014-10-13,286,10,384.0,900.0,451.0,-40.0,25.0,31.0,Szigliget,10.378230853873239
LC08,2014-10-13,286,10,786.0,1109.0,341.0,-30.0,53.0,55.0,Tihany,2.9630532720392946
LC08,2014-10-13,286,10,641.0,1031.0,227.0,-126.0,35.0,51.0,Tihany,3.101063912920052
LC08,2014-10-13,286,10,140.0,148.0,124.0,148.0,106.0,68.0,Zala,9.635010682323779
LC08,2014-10-13,286,10,347.0,766.0,208.0,-18.0,59.0,58.0,Zanka,5.995428200338426
LC08,2014-10-13,286,10,317.0,750.0,185.0,-37.0,55.0,57.0,Zanka,2.9879679197713016
LC08,2014-11-05,309,11,794.0,1129.0,416.0,-68.0,13.0,23.0,Bfuzfo,3.771962626186892
LC08,2014-11-05,309,11,286.0,572.0,484.0,143.0,79.0,60.0,Keszthely,11.741754205706535
LC08,2014-11-05,309,11,351.0,611.0,518.0,166.0,83.0,63.0,Keszthely,11.962022827447976
LC08,2014-11-05,309,11,779.0,1365.0,1056.0,284.0,238.0,270.0,Szigliget,11.014864353513763
LC08,2014-11-05,309,11,699.0,976.0,314.0,-76.0,9.0,24.0,Tihany,3.2260138814196506
LC08,2014-11-05,309,11,465.0,931.0,469.0,-22.0,20.0,21.0,Zanka,12.097799363369097
LC08,2014-11-14,318,11,832.0,1427.0,1300.0,574.0,384.0,279.0,Keszthely,15.24378225573047
LC08,2014-11-14,318,11,350.0,548.0,464.0,518.0,426.0,295.0,Zala,17.609740331421353
LC08,2014-11-21,325,11,657.0,883.0,209.0,-99.0,5.0,15.0,Bfuzfo,2.011649943220781
LC08,2014-11-21,325,11,512.0,977.0,862.0,141.0,49.0,23.0,Keszthely,13.991612366854492
LC08,2014-11-21,325,11,465.0,943.0,829.0,121.0,48.0,25.0,Keszthely,12.420188757305564
LC08,2014-11-21,325,11,488.0,1304.0,763.0,-167.0,95.0,107.0,Szigliget,9.562952375874943
LC08,2014-11-21,325,11,368.0,732.0,30.0,-296.0,-38.0,6.0,Tihany,2.0011978350441035
LC08,2014-11-21,325,11,302.0,318.0,288.0,163.0,64.0,39.0,Zala,8.310910416071566
LC08,2014-11-21,325,11,190.0,252.0,231.0,127.0,60.0,38.0,Zala,10.861171573637018
LE07,2014-11-22,326,11,556.0,499.0,321.0,427.0,341.0,123.0,Zala,7.867694693087648
LE07,2014-12-24,358,12,1332.0,1563.0,825.0,177.0,53.0,61.0,Bfuzfo,5.173446427904238
LE07,2014-12-24,358,12,366.0,523.0,280.0,185.0,55.0,-2.0,Zanka,8.149446432383229
LE07,2014-12-24,358,12,389.0,529.0,276.0,177.0,51.0,60.0,Zanka,7.278154258290662
LE07,2014-12-31,365,12,1326.0,1563.0,1013.0,430.0,53.0,60.0,Bfuzfo,7.78361599622052
LE07,2014-12-31,365,12,1778.0,2120.0,2029.0,1061.0,113.0,60.0,Szigliget,9.714131958751556
LE07,2014-12-31,365,12,1858.0,2124.0,2030.0,1061.0,53.0,59.0,Szigliget,9.600259814306131
LE07,2014-12-31,365,12,1263.0,1210.0,1104.0,871.0,113.0,185.0,Zala,40.629041575144406
LE07,2014-12-31,365,12,1353.0,1227.0,1113.0,872.0,113.0,183.0,Zala,42.36490760830548
LE07,2015-01-16,16,1,559.0,710.0,537.0,204.0,55.0,62.0,Keszthely,18.239035081136553
LE07,2015-01-16,16,1,586.0,724.0,542.0,294.0,53.0,61.0,Keszthely,12.651501626165363
LE07,2015-01-16,16,1,699.0,1107.0,876.0,203.0,138.0,62.0,Szigliget,13.357569975135005
LE07,2015-01-16,16,1,665.0,1128.0,820.0,208.0,138.0,61.0,Szigliget,13.427387279364298
LE07,2015-01-16,16,1,1056.0,1429.0,806.0,195.0,52.0,60.0,Tihany,5.485237227714011
LE07,2015-01-16,16,1,419.0,631.0,469.0,295.0,55.0,150.0,Zala,7.900582910091231
LE07,2015-01-16,16,1,443.0,564.0,404.0,294.0,53.0,150.0,Zala,4.314302948923799
LE07,2015-01-16,16,1,912.0,1266.0,944.0,381.0,54.0,61.0,Zanka,10.62958597666718
LC08,2015-02-18,49,2,917.0,1253.0,479.0,-29.0,9.0,9.0,Bfuzfo,2.278259271197249
LC08,2015-02-18,49,2,744.0,1254.0,1110.0,190.0,50.0,26.0,Keszthely,13.055051514335403
LC08,2015-02-18,49,2,986.0,1500.0,1211.0,201.0,50.0,21.0,Szigliget,7.133082979098542
LC08,2015-02-18,49,2,765.0,1180.0,527.0,-44.0,3.0,9.0,Tihany,7.030135438282846
LC08,2015-02-18,49,2,792.0,1192.0,542.0,-32.0,4.0,10.0,Tihany,5.386520873936522
LC08,2015-02-18,49,2,167.0,264.0,213.0,77.0,54.0,31.0,Zala,5.541860100226769
LC08,2015-02-18,49,2,942.0,1331.0,793.0,132.0,34.0,22.0,Zanka,7.063835915186319
LC08,2015-02-18,49,2,718.0,1230.0,680.0,30.0,17.0,19.0,Zanka,8.482204682512654
LC08,2015-03-06,65,3,891.0,1332.0,677.0,-80.0,12.0,28.0,Bfuzfo,5.396005248155075
LC08,2015-03-06,65,3,308.0,801.0,762.0,42.0,24.0,41.0,Keszthely,13.66885772900393
LC08,2015-03-06,65,3,587.0,1237.0,1100.0,155.0,42.0,32.0,Szigliget,17.300087335764843
LC08,2015-03-06,65,3,859.0,1354.0,1010.0,-27.0,-8.0,25.0,Tihany,9.267916497865519
LC08,2015-03-06,65,3,874.0,1353.0,1014.0,-19.0,-7.0,25.0,Tihany,10.547429675683617
LE07,2015-03-21,80,3,563.0,901.0,715.0,272.0,65.0,17.0,Keszthely,22.832175926137438
LE07,2015-03-21,80,3,626.0,902.0,717.0,277.0,66.0,18.0,Keszthely,20.786415495983867
LE07,2015-03-21,80,3,700.0,1016.0,745.0,280.0,8.0,49.0,Szigliget,12.825423591991628
LE07,2015-03-21,80,3,696.0,1008.0,739.0,275.0,6.0,18.0,Szigliget,13.217289322160136
LE07,2015-03-21,80,3,1169.0,1368.0,722.0,231.0,67.0,19.0,Tihany,3.2525079499727108
LE07,2015-03-21,80,3,413.0,424.0,270.0,234.0,98.0,50.0,Zala,4.036017863165496
LE07,2015-03-21,80,3,414.0,420.0,268.0,233.0,97.0,49.0,Zala,3.993854069367618
LE07,2015-03-21,80,3,1023.0,1555.0,1008.0,282.0,68.0,19.0,Zanka,9.087450742708576
LC08,2015-03-22,81,3,560.0,1175.0,380.0,2.0,190.0,181.0,Bfuzfo,3.9666989819224066
LC08,2015-03-22,81,3,492.0,1024.0,732.0,262.0,181.0,133.0,Szigliget,7.895514501345856
LC08,2015-03-22,81,3,611.0,1212.0,384.0,-48.0,169.0,172.0,Tihany,3.272337634577926
LC08,2015-03-22,81,3,635.0,1217.0,402.0,-31.0,171.0,172.0,Tihany,3.3543398414567265
LC08,2015-03-22,81,3,543.0,724.0,649.0,702.0,526.0,397.0,Zala,8.338868112163743
LC08,2015-03-22,81,3,503.0,1299.0,740.0,58.0,145.0,146.0,Zanka,7.181545472225357
LC08,2015-03-22,81,3,539.0,1309.0,763.0,87.0,151.0,146.0,Zanka,7.5223964084554416
LE07,2015-03-30,89,3,1880.0,2253.0,2228.0,1959.0,1538.0,1334.0,Keszthely,8.576140394878381
LE07,2015-03-30,89,3,1876.0,2481.0,2322.0,1311.0,741.0,647.0,Szigliget,7.466627937125016
LE07,2015-03-30,89,3,2055.0,2276.0,2351.0,2576.0,2315.0,1957.0,Zala,8.295724343810242
LE07,2015-04-06,96,4,1783.0,2263.0,1671.0,541.0,205.0,139.0,Bfuzfo,6.55870886985413
LC08,2015-04-07,97,4,830.0,1540.0,1530.0,562.0,90.0,91.0,Szigliget,16.20100724519964
LE07,2015-04-15,105,4,1267.0,1562.0,964.0,231.0,83.0,-23.0,Bfuzfo,3.6033460953748055
LE07,2015-04-15,105,4,301.0,381.0,369.0,248.0,11.0,20.0,Zala,5.591976740866752
LE07,2015-04-15,105,4,1063.0,1559.0,1092.0,247.0,50.0,60.0,Zanka,7.097030476451917
LE07,2015-04-15,105,4,1062.0,1557.0,1091.0,245.0,49.0,60.0,Zanka,7.247280828257534
LE07,2015-04-22,112,4,1206.0,1600.0,987.0,325.0,163.0,97.0,Bfuzfo,5.3087533728409495
LC08,2015-04-23,113,4,1150.0,1538.0,783.0,64.0,29.0,25.0,Bfuzfo,3.7751238886120464
LC08,2015-04-23,113,4,567.0,1046.0,864.0,173.0,64.0,49.0,Keszthely,17.84263037519867
LC08,2015-04-23,113,4,1028.0,1624.0,1309.0,231.0,58.0,42.0,Szigliget,7.105687043413551
LC08,2015-04-23,113,4,1151.0,1538.0,844.0,93.0,36.0,29.0,Tihany,3.450580205425079
LC08,2015-04-23,113,4,1193.0,1551.0,867.0,116.0,40.0,30.0,Tihany,3.3836400905842208
LC08,2015-04-23,113,4,1142.0,1655.0,1162.0,168.0,45.0,27.0,Zanka,4.933490717922891
LC08,2015-04-23,113,4,1117.0,1642.0,1150.0,154.0,41.0,26.0,Zanka,5.576976064265417
LC08,2015-04-30,120,4,150.0,1244.0,585.0,-378.0,123.0,225.0,Bfuzfo,7.326427937859897
LC08,2015-04-30,120,4,1093.0,1742.0,1614.0,651.0,281.0,222.0,Keszthely,5.948709540756436
LC08,2015-04-30,120,4,1093.0,1741.0,1613.0,650.0,281.0,223.0,Keszthely,5.948709540756436
LC08,2015-04-30,120,4,1257.0,1873.0,1679.0,667.0,268.0,221.0,Szigliget,7.103261235763294
LC08,2015-04-30,120,4,1257.0,1872.0,1680.0,669.0,268.0,221.0,Szigliget,7.08285579210331
LC08,2015-04-30,120,4,351.0,518.0,474.0,619.0,370.0,285.0,Zala,8.48144794272896
LC08,2015-04-30,120,4,356.0,524.0,481.0,623.0,372.0,286.0,Zala,8.48144794272896
LE07,2015-05-08,128,5,1026.0,1539.0,1192.0,551.0,214.0,234.0,Szigliget,5.868062873906128
LE07,2015-05-08,128,5,1021.0,1532.0,1215.0,508.0,212.0,234.0,Szigliget,5.165184048463422
LE07,2015-05-08,128,5,1210.0,1605.0,897.0,290.0,134.0,122.0,Tihany,5.527311788816069
LE07,2015-05-08,128,5,240.0,388.0,386.0,284.0,109.0,52.0,Zala,4.195704908384075
LE07,2015-05-08,128,5,243.0,388.0,386.0,284.0,110.0,53.0,Zala,4.167359259430879
LE07,2015-05-08,128,5,955.0,1539.0,1005.0,277.0,202.0,82.0,Zanka,6.8313847913326775
LC08,2015-05-09,129,5,194.0,711.0,416.0,205.0,195.0,160.0,Keszthely,4.210030994214993
LC08,2015-05-09,129,5,719.0,1217.0,806.0,406.0,234.0,184.0,Szigliget,11.164560214833777
LC08,2015-05-09,129,5,657.0,1336.0,422.0,101.0,203.0,199.0,Tihany,3.8605404545621176
LC08,2015-05-09,129,5,875.0,1432.0,606.0,265.0,239.0,209.0,Tihany,3.495612615946034
LC08,2015-05-09,129,5,213.0,306.0,248.0,389.0,198.0,141.0,Zala,2.6348507929757448
LC08,2015-05-09,129,5,295.0,953.0,364.0,157.0,207.0,198.0,Zanka,4.583882245421101
LC08,2015-05-09,129,5,299.0,953.0,370.0,161.0,207.0,199.0,Zanka,4.4840411096906445
LE07,2015-05-17,137,5,1458.0,1758.0,1272.0,435.0,272.0,193.0,Bfuzfo,4.643303238682817
LE07,2015-05-17,137,5,571.0,1028.0,726.0,239.0,116.0,40.0,Keszthely,12.944853192320222
LE07,2015-05-17,137,5,950.0,1467.0,997.0,323.0,153.0,116.0,Szigliget,9.172053291866684
LE07,2015-05-17,137,5,1318.0,1568.0,1016.0,399.0,237.0,193.0,Tihany,4.61890165730645
LE07,2015-05-17,137,5,1164.0,1567.0,1042.0,353.0,163.0,193.0,Zanka,4.880530230228937
LE07,2015-05-17,137,5,1163.0,1568.0,1042.0,354.0,163.0,231.0,Zanka,4.855814774890684
LE07,2015-05-24,144,5,2285.0,2714.0,2147.0,1418.0,981.0,711.0,Zanka,6.0670749580995365
LE07,2015-06-02,153,6,381.0,527.0,347.0,185.0,3.0,2.0,Keszthely,7.686225959691907
LE07,2015-06-02,153,6,682.0,1092.0,577.0,135.0,-36.0,1.0,Szigliget,8.887243921742815
LE07,2015-06-02,153,6,794.0,904.0,353.0,191.0,77.0,77.0,Tihany,2.0134474160691775
LE07,2015-06-02,153,6,547.0,737.0,295.0,110.0,77.0,3.0,Zanka,5.080596715930866
LE07,2015-06-02,153,6,545.0,733.0,263.0,107.0,76.0,39.0,Zanka,4.931625805145742
LE07,2015-06-09,160,6,927.0,1311.0,1105.0,680.0,399.0,335.0,Keszthely,6.942329980341943
LE07,2015-06-09,160,6,914.0,1303.0,1097.0,669.0,395.0,333.0,Keszthely,6.913416206670361
LE07,2015-06-09,160,6,959.0,1334.0,1063.0,580.0,466.0,372.0,Szigliget,6.261508945886914
LE07,2015-06-09,160,6,958.0,1362.0,1000.0,617.0,464.0,407.0,Szigliget,6.0677275251394125
LE07,2015-06-09,160,6,709.0,979.0,594.0,523.0,389.0,334.0,Zanka,6.586454817211193
LC08,2015-06-10,161,6,723.0,1159.0,363.0,-155.0,-28.0,7.0,Bfuzfo,2.5340142002875257
LC08,2015-06-10,161,6,869.0,1342.0,1096.0,256.0,90.0,67.0,Keszthely,10.879074455593825
LC08,2015-06-10,161,6,1131.0,1632.0,1353.0,335.0,153.0,123.0,Szigliget,7.244645533774111
LC08,2015-06-10,161,6,967.0,1436.0,627.0,-64.0,-0.0,21.0,Tihany,3.2115806741542463
LC08,2015-06-10,161,6,957.0,1431.0,621.0,-69.0,-1.0,20.0,Tihany,3.0951682089658243
LC08,2015-06-10,161,6,160.0,223.0,163.0,237.0,92.0,63.0,Zala,3.3384592333978733
LC08,2015-06-10,161,6,308.0,695.0,158.0,10.0,61.0,70.0,Zanka,3.7472204663465063
LC08,2015-06-10,161,6,300.0,690.0,153.0,6.0,60.0,70.0,Zanka,3.713954819449656
LC08,2015-06-17,168,6,916.0,1482.0,1307.0,456.0,342.0,298.0,Keszthely,4.2398283093551585
LC08,2015-06-17,168,6,902.0,1471.0,1296.0,448.0,339.0,295.0,Keszthely,4.682135220630957
LC08,2015-06-17,168,6,688.0,1572.0,1287.0,232.0,290.0,294.0,Szigliget,9.010800393973224
LC08,2015-06-17,168,6,1019.0,1671.0,1422.0,385.0,314.0,296.0,Szigliget,4.741069603534105
LC08,2015-06-17,168,6,447.0,529.0,529.0,541.0,406.0,338.0,Zala,7.19822827824076
LC08,2015-06-17,168,6,465.0,540.0,538.0,547.0,408.0,336.0,Zala,7.33979325351835
